electricity_facility [W],gas_facility [W]
9273.002713,0
9172.140512,0
9058.966901,0
9079.609059,0
9144.305588,0
9154.285976,0
9167.131763,0
9174.994013,0
9183.412534,0
9113.786959,0
9064.186151,0
9039.226192,0
9041.859608,0
9001.30342,0
9111.553022,0
9160.574874,0
9183.222186,0
9648.062131,0
9981.430371,0
10345.05518,0
10709.96902,0
10840.03631,0
10971.76366,0
11109.06246,0
11247.17006,0
11226.12621,0
11200.93577,0
11171.40114,0
11137.66622,0
11220.24123,0
11303.51427,0
11387.89644,0
11473.39478,0
9327.24326,0
9375.341968,0
9343.933893,0
9356.50698,0
8496.672379,0
8426.443215,0
8383.469127,0
8655.117466,0
8992.943783,0
9321.682186,0
9563.14328,0
9708.056704,0
9457.480859,0
9466.521576,0
9439.985768,0
9416.734363,0
9576.39156,0
9715.206395,0
9840.2896,0
9955.945729,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11276.80116,0
9770.623041,0
9811.588431,0
9980.38615,0
10952.78348,0
11106.20357,0
11196.34971,0
11232.91145,0
12984.62447,0
12959.48966,0
12958.56544,0
13225.18314,0
13050.39655,0
12913.32838,0
12805.85295,0
12716.20868,0
12727.57609,0
12748.31181,0
12756.1331,0
12758.19214,0
12738.51902,0
12752.89329,0
12768.80045,0
12785.16046,0
12684.75072,0
12799.45261,0
12880.69761,0
12974.66316,0
13466.40914,0
11707.94714,0
11826.03409,0
11853.34814,0
11679.73608,0
11524.38858,0
11415.75955,0
11330.73519,0
11347.69209,0
11372.83139,0
11410.81951,0
11458.4287,0
11435.69494,0
11412.3953,0
11389.01957,0
11365.91051,0
9240.399522,0
9289.839106,0
9246.596014,0
9254.611334,0
8454.882479,0
8429.565081,0
11094.96739,0
10974.44675,0
11346.73552,0
11645.00779,0
12062.65399,0
12293.72404,0
12226.54392,0
12398.16972,0
12516.48429,0
12598.21129,0
12485.93281,0
12344.81401,0
12246.28304,0
12239.19044,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9819.660471,0
8232.927948,0
8568.174678,0
8551.752925,0
9173.161368,0
9155.674406,0
9063.521127,0
8945.076873,0
10725.09513,0
10608.38741,0
10597.60001,0
10593.52311,0
10683.339,0
10759.52047,0
10853.56279,0
10983.69176,0
10992.0384,0
11027.34026,0
11067.55498,0
11114.51777,0
11242.26679,0
11384.98714,0
11523.04328,0
11656.77129,0
11468.07131,0
11550.17098,0
11654.23711,0
11795.74776,0
11872.98954,0
11990.0962,0
12020.52796,0
11981.50705,0
11946.58939,0
11884.62602,0
11921.9887,0
12032.83703,0
12172.53727,0
12349.86636,0
12411.88213,0
12381.40549,0
12303.62599,0
12262.18653,0
12320.87831,0
12397.30537,0
10970.25322,0
11356.25746,0
11591.52197,0
11780.19279,0
11408.0093,0
11585.95081,0
11773.75538,0
11983.40025,0
12180.96784,0
12404.12503,0
12552.45108,0
12648.89206,0
12468.87125,0
12573.50384,0
12667.678,0
12751.00546,0
12787.78966,0
12814.69428,0
12838.00438,0
12857.91097,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
13127.79539,0
10978.68571,0
11257.1669,0
11772.65455,0
12146.16795,0
12292.74981,0
12175.70011,0
11867.67248,0
12066.76538,0
11696.47114,0
11573.85089,0
11640.75547,0
11786.50389,0
12024.54554,0
12165.46757,0
12189.83078,0
12028.91149,0
11833.36811,0
11670.31915,0
11529.93001,0
11642.12034,0
11743.21166,0
11834.40717,0
12022.07176,0
11884.25208,0
12186.99063,0
12299.68985,0
12258.21138,0
12023.00738,0
11813.12719,0
11655.83977,0
8797.921882,0
11217.29244,0
10919.7788,0
10756.56118,0
10736.25344,0
11027.50383,0
11559.66627,0
11920.07835,0
12142.40384,0
12362.73231,0
12542.6374,0
12734.37476,0
12933.95683,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
6311.889925,0
6380.013375,0
6428.676518,0
6549.016196,0
7128.053214,0
7146.275612,0
7061.119898,0
7023.136199,0
8923.847398,0
8996.445057,0
9127.864664,0
9294.140649,0
9268.002932,0
9253.790518,0
9220.301622,0
9174.405475,0
9241.984616,0
9300.422764,0
9381.609322,0
9552.379989,0
10097.70695,0
10725.29788,0
11313.55102,0
11855.16894,0
12066.26023,0
11993.64529,0
11926.40814,0
11866.04029,0
11567.40757,0
11538.12642,0
11538.39932,0
11557.33597,0
11695.39,0
11830.28202,0
12008.50479,0
12216.24209,0
12175.14909,0
12153.40428,0
12152.13976,0
12164.00071,0
12300.95101,0
12446.8533,0
12525.50911,0
12557.66987,0
11504.07128,0
11564.52681,0
11673.93938,0
11828.19478,0
11610.87713,0
11948.57512,0
12194.54449,0
12394.78788,0
12534.10691,0
12653.38579,0
12746.48259,0
12820.8526,0
12594.00279,0
12662.96185,0
12720.57931,0
12771.11235,0
12870.88975,0
12964.94351,0
13054.34788,0
13140.34764,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11668.7914,0
11603.0163,0
11459.00625,0
11167.40127,0
11477.89408,0
11240.29718,0
11093.78299,0
11011.52881,0
12483.56293,0
12170.9825,0
11841.47049,0
11547.05286,0
11364.51087,0
11183.17562,0
11031.22212,0
10913.95405,0
10901.98229,0
10922.71069,0
10994.30938,0
11091.97212,0
11124.37548,0
11156.33254,0
11182.56777,0
11192.98476,0
11367.4394,0
11428.54015,0
11461.95028,0
11487.99119,0
11362.74694,0
11347.30571,0
11359.78626,0
11410.47984,0
11382.68693,0
11399.85012,0
11414.82898,0
11427.68716,0
11363.41394,0
11299.99349,0
11238.99404,0
11180.50276,0
11285.06978,0
11393.72511,0
11507.43765,0
11641.72151,0
9669.580916,0
9772.061627,0
9752.696852,0
9769.587302,0
9078.69998,0
9094.124079,0
9098.185767,0
9327.519257,0
9896.231837,0
10489.69112,0
10875.07666,0
11099.01774,0
11059.11297,0
11272.357,0
11430.50382,0
11551.78233,0
11508.55687,0
11452.03697,0
11393.07371,0
11309.29925,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
5972.821139,0
6013.976522,0
6716.783746,0
7484.819688,0
9175.611708,0
9097.480988,0
9050.950113,0
9047.712993,0
10904.82759,0
10820.48984,0
10756.68889,0
10700.25085,0
10642.02897,0
10625.80667,0
10639.73901,0
10719.76783,0
10800.2837,0
10879.61418,0
10961.30062,0
11056.29294,0
11210.75997,0
11381.44313,0
11589.13557,0
11802.52964,0
11691.34733,0
11799.5153,0
11905.91121,0
12010.4787,0
12326.5344,0
12456.83679,0
12549.40067,0
12642.94136,0
12578.47887,0
12513.55096,0
12446.83755,0
12379.49735,0
12291.55217,0
12208.30192,0
12140.15846,0
12073.30929,0
12039.56981,0
12023.31056,0
12003.93445,0
11984.47632,0
10464.57771,0
10725.64468,0
10889.58096,0
11208.40192,0
11100.26935,0
11554.384,0
11873.01945,0
12109.04531,0
12292.59744,0
12487.23318,0
12630.01662,0
12746.03968,0
12511.07108,0
12561.86742,0
12594.2454,0
12613.72647,0
12689.08989,0
12756.24449,0
12817.68017,0
12875.35876,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11879.27833,0
11036.02036,0
11200.96784,0
11576.23605,0
12389.35424,0
12450.86146,0
12496.13005,0
12520.22785,0
13982.102,0
13624.37711,0
13388.80409,0
13289.67358,0
13498.10714,0
13709.1182,0
13793.59736,0
13846.27159,0
13799.97352,0
13734.25233,0
13729.74782,0
11791.99108,0
11846.93666,0
11817.45184,0
11722.11083,0
11649.03581,0
11374.16721,0
11341.05447,0
11293.81328,0
11245.03709,0
11482.69287,0
11515.44914,0
11571.31606,0
11636.56394,0
11572.15556,0
11507.93422,0
14315.67226,0
14058.01283,0
14058.18352,0
14062.3667,0
11951.18937,0
12053.17746,0
12021.46109,0
11900.31648,0
11814.83316,0
11784.64712,0
9637.604542,0
9564.673135,0
9482.209637,0
9415.675805,0
11095.06347,0
10894.83263,0
10617.28156,0
10359.93801,0
10500.4288,0
10831.70199,0
11264.31636,0
11542.4467,0
11374.4659,0
11506.0743,0
11648.88169,0
11758.52022,0
11916.11126,0
12056.14814,0
12216.93869,0
12367.02041,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11152.29888,0
8785.954168,0
9122.133627,0
9722.83135,0
10876.15931,0
11210.61226,0
11256.01245,0
11068.67677,0
12594.71029,0
12402.77604,0
12485.95114,0
12642.13825,0
12850.01258,0
13061.61541,0
13247.87718,0
13411.73187,0
13537.40942,0
13680.12372,0
11911.42191,0
11956.35564,0
11907.16482,0
11822.37113,0
11761.84652,0
11736.96496,0
11507.76064,0
11505.83693,0
11492.23757,0
11479.82001,0
11689.84473,0
11690.57728,0
11711.36025,0
11739.66745,0
11739.44474,0
11737.92078,0
11740.48722,0
11748.24559,0
11779.83919,0
11812.77058,0
11845.83525,0
11878.37509,0
11872.43636,0
11864.20342,0
11853.17002,0
11839.08428,0
9704.646041,0
9646.820104,0
9579.410983,0
9521.214155,0
11389.04212,0
11159.00976,0
10927.74107,0
10688.39528,0
10586.24296,0
10562.94385,0
10675.05478,0
10753.03842,0
10408.29859,0
10390.57226,0
10395.05311,0
10516.78878,0
10710.51336,0
10870.52007,0
11004.53824,0
11121.69449,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
11653.11292,0
8494.13635,0
9019.80252,0
9436.856038,0
9591.357443,0
9678.073474,0
9726.627266,0
9751.067503,0
10532.10931,0
10606.86554,0
10714.94054,0
10843.59563,0
10833.87134,0
10840.84313,0
10918.93466,0
11024.78781,0
11104.21206,0
11181.92151,0
11238.98237,0
11283.47395,0
11219.4178,0
11164.10004,0
11106.96874,0
11047.97335,0
10523.63883,0
10748.06396,0
10918.65451,0
11046.64205,0
10527.399,0
9935.73437,0
9328.518832,0
8683.015732,0
8652.490431,0
8854.779656,0
9110.9103,0
9361.590197,0
9556.558624,0
9704.761843,0
9836.351467,0
10013.51089,0
9991.398912,0
10016.03545,0
10014.06154,0
9956.715277,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
7987.75718,0
5957.501875,0
6367.621629,0
6541.459503,0
7246.823847,0
7338.757624,0
7400.664006,0
7446.798702,0
9794.505565,0
9877.828069,0
10023.99757,0
10251.57906,0
10527.0568,0
10765.09179,0
10978.01988,0
11180.22942,0
11324.00716,0
11461.99284,0
11594.20553,0
11722.9707,0
11849.28149,0
11986.96178,0
12320.6505,0
12638.92621,0
12747.40534,0
13066.5509,0
13371.13564,0
13662.22709,0
13975.99111,0
14063.08838,0
14144.57916,0
14220.73282,0
12374.83664,0
12413.40832,0
12364.44662,0
12260.82025,0
12149.30805,0
12078.95566,0
12024.27362,0
11968.67265,0
11921.74743,0
11886.61659,0
11861.87571,0
11841.60465,0
9651.49301,0
9535.964854,0
9424.368039,0
9342.708009,0
8450.634663,0
8402.738101,0
8351.778474,0
11130.72202,0
11300.83538,0
11493.06401,0
11622.61521,0
11745.93471,0
11426.76899,0
11398.03577,0
11411.22513,0
11399.94887,0
11425.90025,0
11558.18231,0
11697.78545,0
11825.85952,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10734.24851,0
8351.867021,0
8705.76093,0
9245.875841,0
10289.96078,0
10437.11218,0
10516.45027,0
10517.31978,0
12154.16798,0
11946.08818,0
11767.20386,0
11612.40206,0
11627.12671,0
11673.08137,0
11767.30164,0
11958.89865,0
12416.69345,0
12855.94361,0
13261.04998,0
13630.64503,0
13663.42218,0
13694.90975,0
13724.96346,0
11997.75152,0
11848.37592,0
11820.87447,0
11711.96583,0
11625.23304,0
11750.25502,0
11686.98521,0
11645.48183,0
11613.70908,0
11578.8149,0
11548.88213,0
11526.88928,0
11510.56465,0
11554.8604,0
11588.84572,0
11609.63838,0
14426.22176,0
14420.35461,0
14420.34904,0
14420.34904,0
14420.34904,0
12234.48295,0
12162.29666,0
12087.76719,0
12007.94618,0
11069.08531,0
10964.97504,0
10900.7401,0
10822.39653,0
10579.46391,0
10427.19697,0
10493.10227,0
10602.571,0
10635.17421,0
10946.90464,0
11172.1399,0
11357.85468,0
11525.92903,0
11668.34546,0
11793.78228,0
11907.8649,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11963.63554,0
9300.341696,0
9652.643654,0
10047.2284,0
10951.41544,0
10965.26314,0
11046.12621,0
11167.97378,0
12277.88892,0
11932.44645,0
11601.82196,0
11124.01418,0
11241.81362,0
11237.20653,0
11213.54536,0
11298.65749,0
11325.23181,0
11337.62695,0
11126.71033,0
10841.06947,0
10659.99629,0
10466.11241,0
10501.67022,0
10578.22112,0
10841.64535,0
11254.30118,0
11527.58143,0
11776.376,0
11794.46509,0
11807.74115,0
11818.51968,0
11807.35034,0
11990.0709,0
12155.84933,0
12037.877,0
11777.05425,0
11171.53048,0
10689.10282,0
10259.27995,0
9857.927444,0
9483.149546,0
9149.797698,0
8812.565974,0
8505.141332,0
7236.222302,0
7801.145975,0
8058.472817,0
8303.240088,0
8016.23035,0
8246.540978,0
8446.307252,0
8632.5888,0
8535.932476,0
8421.427956,0
8266.630736,0
8081.849866,0
7063.240698,0
6542.097329,0
6158.064205,0
5765.585153,0
5846.618811,0
5920.947151,0
5990.036205,0
6055.644956,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
2887.306894,0
2877.290798,0
2873.620054,0
2945.036465,0
3620.889972,0
3703.664933,0
3796.502117,0
3897.48755,0
6520.949255,0
6507.777466,0
6517.548903,0
6536.057385,0
6655.119391,0
6781.629892,0
6893.875832,0
7561.82246,0
7653.334971,0
7739.242065,0
7884.14373,0
8068.221042,0
8260.942675,0
8450.80986,0
8614.865583,0
8720.201774,0
8772.640104,0
8800.752804,0
8818.412241,0
8848.034916,0
8929.401824,0
8954.266386,0
9006.239182,0
9076.780075,0
9172.461345,0
9268.666019,0
9363.513125,0
9456.976553,0
9358.17429,0
9261.118601,0
9163.987771,0
9066.619523,0
9163.925542,0
9261.054963,0
9357.906311,0
9454.438851,0
7403.375047,0
